ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,After2014,Expensive
The Promised Land,2014.0,0,370,False,False,False,False,True,True,True,False,False,False,False,False,False,False,6.99,0,0
Ballistic Overkill,2015.0,0,766,False,False,True,True,False,True,False,False,False,True,False,False,False,False,6.99,1,0
Mount Your Friends,2014.0,0,4608,False,False,True,False,False,False,False,False,True,False,False,True,False,False,4.99,0,0
GemCraft - Chasing Shadows,2015.0,0,1302,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,1,0
Lords of Xulima,2014.0,71,675,False,False,True,False,True,False,True,True,False,False,False,False,False,False,19.99,0,0
Kraven Manor,2014.0,58,275,False,False,True,True,True,False,False,False,False,False,False,False,False,False,5.99,0,0
Monstrum,2015.0,0,815,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.99,1,0
Viktor,2014.0,0,110,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7.99,0,0
Real Boxing(tm),2014.0,0,898,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.99,0,0
Lucius II,2015.0,48,683,False,False,True,True,True,False,False,False,True,False,False,False,False,False,19.99,1,0
Dreaming Sarah,2015.0,0,713,False,False,True,False,True,True,False,False,False,False,False,False,False,False,5.99,1,0
8BitBoy(tm),2014.0,0,1442,False,False,True,True,False,True,False,False,False,False,False,False,False,False,3.99,0,0
Ascendant,2014.0,0,167,False,False,True,True,True,False,False,True,False,False,False,False,False,False,9.99,0,0
Renowned Explorers: International Society,2015.0,0,1173,False,False,True,False,True,False,True,True,False,False,False,False,False,False,19.99,1,0
Heroes(r) of Might & Magic(r) III - HD Edition,2015.0,65,2954,False,False,False,False,False,False,True,True,False,False,False,False,False,False,14.99,1,0
The Culling Of The Cows,2014.0,0,2562,False,False,True,True,False,True,True,False,False,False,False,False,False,False,12.99,0,0
Freaking Meatbags,2015.0,69,113,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,1,0
Beyond Space,2014.0,0,147,False,False,False,True,True,False,False,False,True,False,False,False,False,False,4.99,0,0
Cosmic DJ,2014.0,0,965,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.99,0,0
Heavy Bullets,2014.0,72,824,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Titan Souls,2015.0,74,2038,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Famaze,2014.0,0,297,True,False,True,False,False,True,True,True,False,False,True,False,False,False,0.0,0,0
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,2014.0,0,141,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.99,0,0
Pro Wrestling X,2014.0,0,101,False,False,True,True,False,False,False,False,False,True,False,True,False,False,9.99,0,0
Arcadecraft,2014.0,0,106,False,False,True,False,False,True,True,False,True,False,False,False,False,False,9.99,0,0
The Old City: Leviathan,2014.0,62,471,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.99,0,0
Hero of Many,2014.0,0,102,False,False,True,True,True,True,False,False,False,False,False,False,False,False,6.99,0,0
Zombies on a Plane,2016.0,0,109,False,False,True,True,False,False,False,False,False,False,False,False,False,False,19.99,1,0
Xsyon - Prelude,2014.0,0,150,False,False,True,False,False,False,False,True,False,True,False,False,False,True,29.99,0,1
Spy Chameleon - RGB Agent,2014.0,0,252,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Corpse of Discovery,2015.0,49,138,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.99,1,0
Close Combat - Gateway to Caen,2014.0,0,194,False,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99,0,1
Qvadriga,2014.0,72,159,False,False,False,False,False,False,True,False,True,False,False,True,True,False,19.99,0,0
Landmark,2016.0,0,2075,False,False,False,False,True,False,False,True,False,False,False,False,False,True,9.99,1,0
Split/Second,2014.0,79,399,False,False,False,True,False,False,False,False,False,False,False,False,True,False,19.99,0,0
Space Colony: Steam Edition,2015.0,74,140,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Total Annihilation,2015.0,86,636,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99,1,0
Master of Orion,2016.0,74,2104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29.99,1,1
Far Cry(r) 4,2014.0,80,11878,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99,0,1
Eldevin,2014.0,0,1166,True,False,True,False,False,True,False,True,False,False,True,False,False,True,0.0,0,0
The Desolate Hope,2014.0,0,541,True,False,True,True,True,False,False,True,False,False,False,False,False,False,0.0,0,0
Red Crucible(r): Firestorm,2015.0,0,5998,True,False,True,True,False,True,False,False,True,False,True,False,False,False,0.0,1,0
Only If,2014.0,39,5511,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,0,0
FLASHOUT 2,2014.0,0,179,False,False,True,True,False,False,False,False,True,False,False,False,True,False,4.99,0,0
Knightmare Tower,2014.0,0,350,False,False,True,True,False,True,False,False,False,False,False,False,False,False,3.99,0,0
Victory At Sea,2014.0,0,320,False,False,False,True,False,False,True,False,True,False,False,False,False,False,24.99,0,1
Orbital Gear,2014.0,59,1374,False,False,True,True,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Captain Forever Remix,2016.0,0,178,False,False,True,True,False,False,False,False,False,False,False,False,False,False,14.99,1,0
Lovely Planet,2014.0,61,1843,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5.99,0,0
The Escapists,2015.0,71,9920,False,False,True,True,True,False,True,False,True,False,False,False,False,False,17.99,1,0
Darkness Within 1: In Pursuit of Loath Nolder,2014.0,0,192,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.99,0,0
Blood: One Unit Whole Blood,2014.0,82,563,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.99,0,0
Blood II: The Chosen + Expansion,2014.0,72,139,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.99,0,0
Theatre Of The Absurd,2014.0,0,129,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.99,0,0
European Ship Simulator,2015.0,0,422,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,1,0
Commando Jack,2014.0,0,369,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,0,0
Habitat,2016.0,0,181,False,False,True,True,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Block N Load,2015.0,72,9150,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0.0,1,0
CubeGun,2014.0,0,237,True,False,True,True,False,False,False,False,False,True,True,False,False,False,0.0,0,0
Woodle Tree Adventures,2016.0,0,4691,False,False,True,True,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Rogue Stormers,2016.0,68,377,False,False,True,True,False,False,False,False,False,False,False,False,False,False,19.99,1,0
International Snooker,2014.0,0,245,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12.99,0,0
Heroes Rise: The Prodigy,2014.0,0,309,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.99,0,0
Dragon Fin Soup,2015.0,0,195,False,False,True,False,False,False,False,True,False,False,False,False,False,False,19.99,1,0
6180 the moon,2014.0,0,349,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3.99,0,0
Tengami,2015.0,57,905,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
Terrorhedron,2014.0,0,855,False,False,True,False,False,True,True,False,False,False,False,False,False,False,1.99,0,0
Miscreated,2014.0,0,8743,False,False,True,True,True,False,True,True,True,True,False,False,False,True,19.99,0,0
Noir Syndrome,2014.0,0,151,False,False,True,False,True,False,False,True,False,False,False,False,False,False,6.99,0,0
Divine Souls F2P MMO,2014.0,0,857,True,False,True,True,True,False,True,True,False,False,True,False,False,True,0.0,0,0
ADR1FT,2016.0,63,606,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Total War Battles: KINGDOM,2015.0,0,2754,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,1,0
Victim of Xen,2014.0,0,420,False,False,False,False,True,True,False,True,False,False,False,False,False,False,3.99,0,0
Ichi,2014.0,0,450,False,False,True,False,False,True,True,False,False,False,False,False,False,False,4.99,0,0
The Few,2014.0,0,127,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.99,0,0
Lemma,2015.0,73,196,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Road Redemption,2014.0,0,2242,False,False,True,True,True,True,True,True,True,True,False,True,True,False,19.99,0,0
Sweet Lily Dreams,2014.0,0,115,False,False,True,False,True,False,False,True,False,False,False,False,False,False,14.99,0,0
Shadowrun: Dragonfall - Directors Cut,2014.0,87,2557,False,False,True,False,True,False,True,True,False,False,False,False,False,False,14.99,0,0
Infinifactory,2015.0,0,835,False,False,True,False,False,False,False,False,True,False,False,False,False,False,24.99,1,1
GALAK-Z,2015.0,78,302,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,1,0
Gear Up,2015.0,0,6993,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Pure Pool,2014.0,68,184,False,False,False,False,False,True,False,False,True,False,False,True,False,False,12.99,0,0
Fiesta Online NA,2014.0,0,377,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0,0
Eastside Hockey Manager,2015.0,0,543,False,False,False,False,False,False,False,False,True,False,False,True,False,False,19.99,1,0
The Treasures of Montezuma 4,2014.0,0,257,False,False,True,False,True,True,False,False,False,False,False,False,False,False,6.99,0,0
Frederic: Resurrection of Music,2014.0,0,625,False,False,True,True,False,True,False,False,False,False,False,False,False,False,2.99,0,0
Frederic: Evil Strikes Back,2014.0,0,432,False,False,True,True,False,True,False,False,False,False,False,False,False,False,7.99,0,0
Legends of Persia,2014.0,0,115,False,False,True,True,True,False,False,True,False,False,False,False,False,False,19.99,0,0
Chicken Invaders 4,2014.0,0,166,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99,0,0
NoLimits 2 Roller Coaster Simulation,2014.0,0,257,False,False,True,False,False,False,False,False,True,False,False,False,False,False,39.99,0,1
Electronic Super Joy: Groove City,2014.0,0,569,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Robocraft,2014.0,0,71023,True,False,True,True,False,False,False,True,True,True,True,False,False,True,0.0,0,0
Rhythm Destruction,2014.0,0,112,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99,0,0
White Night,2015.0,68,173,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99,1,0
openCanvas 6,2014.0,0,278,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49.99,0,1
Zombie Army Trilogy,2015.0,72,3962,False,False,False,True,False,False,False,False,False,False,False,False,False,False,44.99,1,1
Battlezone 98 Redux,2016.0,75,316,False,False,False,True,False,False,True,False,False,False,False,False,False,False,19.99,1,0
Cobi Treasure Deluxe,2014.0,0,257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.99,0,0
Numba Deluxe,2014.0,0,140,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.99,0,0
Castle: Never Judge a Book by its Cover,2014.0,0,118,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.99,0,0
RADical ROACH Deluxe Edition,2014.0,0,835,False,False,True,True,True,True,False,False,False,False,False,False,False,False,6.99,0,0
Submerged,2015.0,0,423,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Saints Row: Gat out of Hell,2015.0,66,4481,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,1,0
Screencheat,2014.0,71,739,False,False,True,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
The Blue Flamingo,2014.0,55,421,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Trucks & Trailers,2014.0,0,221,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6.99,0,0
Bus Driver,2014.0,61,712,False,False,True,False,False,False,False,False,True,False,False,False,False,False,9.99,0,0
Brink of Consciousness: Dorian Gray Syndrome Collectors Edition,2014.0,0,146,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,0,0
Chernobyl Commando,2014.0,0,321,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Manhunter,2014.0,0,592,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99,0,0
Dungeon Defenders Eternity,2014.0,0,1596,False,False,True,True,False,False,True,True,False,False,False,False,False,False,19.99,0,0
Dungeon of Elements,2014.0,0,138,False,False,True,False,True,True,True,True,False,False,False,False,False,False,9.99,0,0
Floating Point,2014.0,0,2898,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0.0,0,0
Ryse: Son of Rome,2014.0,61,9524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Of Guards And Thieves,2014.0,0,454,False,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,0,0
